,Event ID,Database,State,AllComments,year_storm,flash_flood_present,wind_speed
1081,61834,Wind,WA,"A wind gust of 96km/hr was recorded at Meekatharra at 6:09pm. A Severe Thunderstorm Warning for damaging winds, large hail and heavy rainfall was issued at 12:07pm for an area bounded by Mt Magnet to Newman to Cotton Creek to Leinster to Mt Magnet.%D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (<U+00B0>)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D MEEKATHARRA AIRPOR  007045 26-Jan-2015  052    096  00  313  00 1809   00                                               %D",2015,FALSE,96km/hr
1082,61835,Wind,WA,"Widespread thunderstorms occurred over much of the west of the state and in the north. In the Kimberley, many locations saw 24 hour rainfall totals of 25-50mm with several sites receiving more than 60mm. Rainfall was lower in the Pilbara with falls generally less than 10mm. A severe gust of 96km/h was observed at Paraburdoo Aero during the afternoon, while a 91km/h gust was recorded at BHP's aerodrome at Yandi. Heavy rainfall occurred at Ellendale, southeast of Derby, with RF rates equivalent to ARI of 10-20 years (see IFD analysis).%D %D In the southern half, widespread storms occurred in the presence of a broad region of instability and high humidity. A Severe Thunderstorm Warning was issued for an area which extended from Gascoyne Junction in the north to Bridgetown in the south and east to Katanning, initially including the Perth metro area. Radar indications suggested severe cells occurred near Moora (VIL to about 50kg/m2) in the north and in the Collie region (VIL peak of 116kg/m2) in the south. Associated with the storms near the Perth suburb of Thornlie and the town of Collie were reports of 3cm hail. Photos were also posted showing moderate sized hail (courtesy Perth Weather Live) and images of the cells taken from Bunbury: photo 1 | photo 2 (courtesy Kathleen A Lane). Approximatley 30 000 houses in the Perth metropolitan area were without power during the day.%D %D Reports several days after this event suggested a severe thunderstorm inpacted Gascoyne Junction. Reports were received of hail to 20c piece size (~3cm diameter) with cars damaged by hailstones. Rooves were also damaged as a result of strong winds, while the anemometer at the old co-op station was snapped by a wind gust (see photo). Unfortunately, no measurements were recorded at the anemometer. There was also a report of very heavy rainfall in a 20 minute period. Unconfirmed figures are of up to 50mm in the 20min period. Post-analysis rainfall data showed a recording of 50.4mm in a 56 minute period which has an ARI of 20-50 years (AEP estimate of between 2% and 5%). Radar from Carnarvon also strongly suggested severe storm activity, with very high dbz (50 dbz at 9800m height) and high VIL (max of 65kg/m2). The radar image at time of maximum intensity (1820WST) can be seen here.%D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (<U+00B0>)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D PARABURDOO AERO     007185 29-Jan-2015  052    096  00  217  00 1656   00 %D YANDI (BHP)         504043 29-Jan-2015  049    091  00  150  00 1526   00",2015,FALSE,96km/h
1083,61835,Rain,WA,"Widespread thunderstorms occurred over much of the west of the state and in the north. In the Kimberley, many locations saw 24 hour rainfall totals of 25-50mm with several sites receiving more than 60mm. Rainfall was lower in the Pilbara with falls generally less than 10mm. A severe gust of 96km/h was observed at Paraburdoo Aero during the afternoon, while a 91km/h gust was recorded at BHP's aerodrome at Yandi. Heavy rainfall occurred at Ellendale, southeast of Derby, with RF rates equivalent to ARI of 10-20 years (see IFD analysis).%D %D In the southern half, widespread storms occurred in the presence of a broad region of instability and high humidity. A Severe Thunderstorm Warning was issued for an area which extended from Gascoyne Junction in the north to Bridgetown in the south and east to Katanning, initially including the Perth metro area. Radar indications suggested severe cells occurred near Moora (VIL to about 50kg/m2) in the north and in the Collie region (VIL peak of 116kg/m2) in the south. Associated with the storms near the Perth suburb of Thornlie and the town of Collie were reports of 3cm hail. Photos were also posted showing moderate sized hail (courtesy Perth Weather Live) and images of the cells taken from Bunbury: photo 1 | photo 2 (courtesy Kathleen A Lane). Approximatley 30 000 houses in the Perth metropolitan area were without power during the day.%D %D Reports several days after this event suggested a severe thunderstorm inpacted Gascoyne Junction. Reports were received of hail to 20c piece size (~3cm diameter) with cars damaged by hailstones. Rooves were also damaged as a result of strong winds, while the anemometer at the old co-op station was snapped by a wind gust (see photo). Unfortunately, no measurements were recorded at the anemometer. There was also a report of very heavy rainfall in a 20 minute period. Unconfirmed figures are of up to 50mm in the 20min period. Post-analysis rainfall data showed a recording of 50.4mm in a 56 minute period which has an ARI of 20-50 years (AEP estimate of between 2% and 5%). Radar from Carnarvon also strongly suggested severe storm activity, with very high dbz (50 dbz at 9800m height) and high VIL (max of 65kg/m2). The radar image at time of maximum intensity (1820WST) can be seen here. %D %D Station Name          Stn no Date          (mm)  QF (days)                                                              %D -------------------- ------- ----------- ------ --- ------                                                              %D ELLENDALE             503011 30-Jan-2015   82.8  00      1                                                              %D ELLENBRAE             001024 30-Jan-2015   79.4  00      1                                                              %D CAMBALLIN             003040 30-Jan-2015   67.0  00      1                                                              %D DRYSDALE RIVER STATI  001026 30-Jan-2015   63.0  00      1                                                              %D LIVERINGA STATION     003100 30-Jan-2015   62.8  00      1                                                              %D ME NO SAVVY           502006 30-Jan-2015   61.0  00      1                                                              %D CUNYU                 013038 30-Jan-2015   55.6  00      1",2015,FALSE,96km/h
1084,61836,Wind,WA,Thunderstorms formed through Central West with large hail (>= 2cm) reported from Geraldton Weather Office. A 54 kt gust was reported from Eneabba (DAFWA AWS).%D 01/02/2015 08:19 SPECIAWS ENEA 0819Z 30029G54KT //// 20.6/17.0 ////// RMK RF00.2/000.4%D %D A meteo-tsunami was recorded at Hillary Boat Harbour during the evening as thunderstorms tracked south down the west coast. As these thunderstorms moved southwards across the Metropolitan area a gusty WNW wind change occurred at many observing sites and an unoffical wind gust of 67 knots from Two Rocks was reported at 1057 UTC. Around 1400 UTC the wind at Rottnest Island returned to a synoptic ENE. From around 1530 UTC the wind began to strengthen as a second area of weakening thunderstorms moved offshore from the land. Radar data reached Rottnest Island the wind reached 1 minute speeds of around 50 knots with a maximum gust of 60 knots recorded at 1615 UTC. There were reports of some tree damage from the island during this time. From 1620 UTC the wind speed gradually declined.,2015,FALSE,54 kt
1085,61838,Wind,WA,"While significant thunderstorm activity occurred over the western Kimberley during the day, an isolated cell generated a 78kn (144km/h) wind gust at Kununurra airport at 1747 WST. YPKU METAR also indicated 8.2mm of rain fell in 10 minutes, however only around 10mm was recorded at the AP due to this storm cell.%D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (<U+00B0>)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D KUNUNURRA AERO      002056 12-Feb-2015  078    144  00  106  00 1747   00                                               %D",2015,FALSE,144km/h
1086,61839,Wind,WA,"With a strong- to gale-force synoptic northerly wind flow over the southeast of the state (a Severe Weather warning was current for damaging winds) very hot temperatures were experienced ahead of a vigourous west to southwest wind change. Forrest had a maximum temperature ahead of the change of 47.5<U+00B0>C, before recording a wind gust of 106km/h as the wind change passed over the area. The MSLP analysis shows the strong pressure gradient over the region at the time.%D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (<U+00B0>)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D FORREST             011052 14-Feb-2015  057    106  00  234  00 1526   00                                               %D",2015,FALSE,106km/h
1087,61840,Wind,WA,"Widespread thunderstorm activity was observed offshore of the Kimberley coast during the day. Browse Island, offshore of the Mitchell Plateau in the far northwest of the state, recorded a gust of 94km/h as a thunderstorm passed nearby.%D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (<U+00B0>)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D BROWSE ISLAND       200784 15-Feb-2015  051    094  00  084  00 1416   00                                               %D",2015,FALSE,94km/h
1088,61841,Wind,WA,"Legendre Island, north of Karratha in the Pilbara District, recorded a gust of 91km/h from a thunderstorm.%D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (<U+00B0>)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D LEGENDRE ISLAND     004095 19-Feb-2015  049    091  00  061  00 2037   00                                               %D",2015,FALSE,91km/h
1089,61842,Wind,WA,"Widespread thunderstorms over central and northern WA generated severe weather at several locations. A Severe Thunderstorm Warning was current for parts of the Pilbara and Gascoyne; all severe gusts recorded, apart from the offshore site at Rowley Shoals, were within the warning area. Christmas Creek in the Pilbara recorded a gust of 47kn (87km/h).%D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (<U+00B0>)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D YANDI (BHP)         504043 23-Feb-2015  054    100  00  060  00 1647   00 %D MEEKATHARRA AIRPOR  007045 23-Feb-2015  053    098  00  030  00 1815   00%D ROWLEY SHOALS       200713 23-Feb-2015  052    096  00  109  00 0309   00                                               %D",2015,FALSE,87km/h
1090,61843,Wind,WA,"An area of thunderstorm developed along the surface trough during the afternoon. Some damage to roofs and trees were reported from Northam with 3 call outs for help received by DFES. A 50 knot gust was recorded at 1000 UTC at Popanyinning DAFWA AWS. Temperatures were very hot with maximums in the low 40's and dewpoints around 15 o C, this gave CAPE/DMAPE of around a 1000 J/Kg on the morning Perth trace.",2015,FALSE,50 knot
1091,61845,Rain,WA,"Thunderstorms again developed along a surface trough. Damage was reported in Kalgoorlie and Kambalda, with three RFAs. There was minor damage to roofs and flooding due to heavy rainfall. Mount Keith recorded a 57 knot (106 km/h) gust at 6:30pm and Kondinin Aero (DAFWA) recorded 28.2mm of rain (ARI: 20-50 years, AEP: 2-5%) and a wind gust of 105 km/h between 8 and 9pm. Fraser Range (about 200 km southeast of Kalgoorlie) recorded 68mm in the 24hrs to 9am (27/02). There were strong radar indications that severe weather also affected an area near lake King in the Great Southern District (VIL ~80kg/m2).",2015,FALSE,57 knot
1092,61845,Wind,WA,Mount Keith recorded a 57 knot,2015,FALSE,57 knot
1093,61849,Rain,WA,"Widespread thunderstorms were again observed over northern and central WA. In the Pilbara, Shay Gap recorded a gust of 104km/k (56kn) while Bedout Island had a 100km/h (54kn) gust. Heavy rainfall again fell over a broad region, with the Gascoyne and Pilbara districts experiencing the heaviest falls (see rainfall map). Sites in both the Pilbara and Gascoyne had rainfall rates exceeding the 1 in 10 year ARI criterion. Yinnetharra in the inland Gascoyne region had rainfall rates with an ARI>100yr (see ARI plot and table) while Paraburdoo's maximum rainfall fell at a rate equal to an ARI of 25-50yr.%D %D Severe Thunderstorm Warnings were current for the affected areas at the time of the severe phenomena. %D %D Station Name          Stn no Date          (mm)  QF (days)                                                              %D -------------------- ------- ----------- ------ --- ------                                                              %D MINGAH SPRINGS               04-Mar-2015  121.2%D TANGADEE                     04-Mar-2015   92.4%D BURRINGURRAH AIRS            04-Mar-2015   81.2%D YINNETHARRA CROSSING         04-Mar-2015   75.8%D MARBLE BAR                   04-Mar-2015   72.8%D AREA C - BHP                 04-Mar-2015   69.6%D MOUNT VERNON          007059 04-Mar-2015   63.0  00      1 %D COONDEWANNA                  04-Mar-2015   59.4   %D UPPER NORTH POLE             04-Mar-2015   59.0                                                          %D CAPE LEVEQUE          003004 04-Mar-2015   57.0  00      1 %D PARABURDOO AIRPORT           04-Mar-2015   53.8                                                             %D MININER               007177 04-Mar-2015   52.4  00      1%D SHAY GAP                     04-Mar-2015   51.2",2015,FALSE,100km/h
1094,61849,Wind,WA,"Widespread thunderstorms were again observed over northern and central WA. In the Pilbara, Shay Gap recorded a gust of 104km/k (56kn) while Bedout Island had a 100km/h (54kn) gust. Heavy rainfall again fell over a broad region, with the Gascoyne and Pilbara districts experiencing the heaviest falls (see rainfall map). Sites in both the Pilbara and Gascoyne had rainfall rates exceeding the 1 in 10 year ARI criterion. Yinnetharra in the inland Gascoyne region had rainfall rates with an ARI>100yr (see ARI plot and table) while Paraburdoo's maximum rainfall fell at a rate equal to an ARI of 25-50yr.%D %D Severe Thunderstorm Warnings were current for the affected areas at the time of the severe phenomena.%D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (<U+00B0>)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D SHAY GAP                   03-Mar-2015  056    104  00  080  00 2330   00 %D BEDOUT ISLAND       004100 04-Mar-2015  054    100  00  123  00 0230   00",2015,FALSE,100km/h
1095,61853,Wind,WA,Gusty thunderstorms across the north of the state generated a severe gust of 91km/h at Fitzroy Crossing.%D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (<U+00B0>)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D FITZROY CROSSING A  003093 19-Mar-2015  049    091  00  003  00 1941   00                                               %D,2015,FALSE,91km/h
1096,61855,Rain,WA,"A weak monsoon flow, associated with TC Nathan, and a broad region of low pressure contributed to widespread thunderstorm activity over the north of the state, particularly over the Pilbara and Kimberley districts and offshore of the northern Kimberley coast. Widespread rainfall was recorded over near-coastal parts of these districts (see RF map), however falls were generally less than 25mm. Tarina, northwest of Newman , in the Pilbara District recorded the heaviest daily fall (to 9am on the 24th) of 71.4mm and also saw rainfall rates with an ARI of 10-20 for a 3-hourly period.%D %D Derby recorded a severe gust of 94km/h during the event.%D %D                                                      Prcp                                                               %D                                            Prcp      Perd                                                               %D Station Name          Stn no Date          (mm)  QF (days)                                                              %D -------------------- ------- ----------- ------ --- ------                                                              %D TARINA                505040 24-Mar-2015   71.4  00      1                                                              %D AREA C - BHP          505019 24-Mar-2015   65.6  00      1                                                              %D BARIMUNYA             505053 24-Mar-2015   63.0  00      1                                                              %D YANDI - BHP           504043 24-Mar-2015   61.6  00      1                                                              %D WATERLOO BORE         505041 24-Mar-2015   57.6  00      1                                                              %D CYGNET BAY            003057 24-Mar-2015   54.0  00      1                                                              %D SOANSVILLE            504030 24-Mar-2015   52.2  00      1                                                              %D FLAT ROCKS            505011 24-Mar-2015   50.8  00      1",2015,FALSE,94km/h
1097,61857,Wind,WA,"A weak monsoon flow, associated with TC Nathan, and a broad region of low pressure contributed to widespread thunderstorm activity over the north of the state, particularly over the Pilbara and Kimberley districts and offshore of the northern Kimberley coast. Widespread rainfall was recorded over near-coastal parts of these districts (see RF map), however falls were generally less than 25mm. Tarina, northwest of Newman , in the Pilbara District recorded the heaviest daily fall (to 9am on the 24th) of 71.4mm and also saw rainfall rates with an ARI of 10-20 for a 3-hourly period.%D %D Derby recorded a severe gust of 94km/h during the event. %D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (<U+00B0>)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D DERBY AERO          003032 23-Mar-2015  051    094  00  150  00 2315   00                                               %D",2015,FALSE,94km/h
1098,70082,Wind,TAS,Wind gusts of 130 km/h (70.2 knots) recorded by the Bureau of Met.,1977,FALSE,130 km/h
1099,70084,Wind,TAS,90 km/h wind gusts (48.6 knots) drove heavy rain in Hobart TS.,1978,FALSE,90 km/h
1100,70232,Rain,TAS,TS with 42 knot winds blew trees down. Heavy rain caused flash flooding.,1976,TRUE,42 knot
1101,70233,Wind,TAS,TS saw winds reach 130km/h (>70 kts) for a few minutes. A police transmitter was knocked out and the roof blown off a house.,1976,FALSE,130km/h
1102,70237,Wind,TAS,TS with wind gusts of up to 97km/h (52.4 kts) and 6mm of rain in half an hour.,1977,FALSE,97km/h
1103,70256,Wind,TAS,68 knot gust at Bell Bay,2000,FALSE,68 knot
1104,70272,Wind,TAS,Trees of diameter 50cm were uprooted and marble sized hail fell. Another storm nearby produced a gust of 46 knots at Hobart Airport at 1547 (local time).,2005,FALSE,46 knot
1105,70274,Wind,TAS,Gust of 50-66 knots at Luncheon Hill from 2236 till 2246 (local) as an organised line of showers crossed. Unsure if there was any lightning. Gusts of 50-75kts at Cape Grim right through this day.,2004,FALSE,66 knot
1106,70280,Rain,TAS,"Storms in the afternoon also produced gusts of 47 knots at Bushy Park, 45 knots at Scotts Peak and 57 knots at Maatsuyker Island. Except for Bushy Park, storms were too far away to be captured well on the West Takone radar. Radar data is for the Bushy Park storm.",2005,FALSE,47 knot
1107,70296,Wind,TAS,Strongest gust on the Cape Bruny automatic weather station was 57 kt,2006,FALSE,57 kt
1108,70317,Wind,TAS,"A band of damage through a farming property. Tops of trees were twisted off, there was some roof damage, the (private)anemometer on the house roof measured a gust of 157km/h.",2009,FALSE,157km/h
1109,70317,Tornado,TAS,"The gust of 194km/h was measured on the Bureau AWS at Scottsdale. The tornado appeared to pass very close by the AWS. Nearby, an old bus was blown over and a child's swing set was moved about 50 metres.  The tornado passed nearby the house of the Bureau's co-operative observer who saw tree branches and sheets of corrugated iron being blown past the AWS about 30 to 40 metres away. There was extensive tree damage to at least one property near the tornado track.",2009,FALSE,194km/h
1110,70318,Wind,TAS,"Trees were snapped off and a dinghy blown away at Green Point near Marrawah as a squall line crossed. Tree damage was reported on the Arthur River, with tops of trees broken out and some trunks twisted off. The diameter of the trees and limbs was estimated at 300 to 375mm. The damage path tended to jump some sections of the bush and then resume further on. This could be the damage path of a tornado. Cape Grim maximum gust was 78 knots at 0639 UTC as the squall line hit.",2009,FALSE,78 knot
1111,80018,Wind,NT,"anemometer u/s winds estimated. FSU wind speed reading low, had shown a gust of 55 kts.",1988,FALSE,55 kts
1112,80029,Wind,NT,Squall line produced 53 kt gust about 20Z.,1990,FALSE,53 kt
1113,80031,Wind,NT,Subsiquent gust of 36 kts from 2nd storm at 0735Z.,1990,FALSE,36 kts
1114,80041,Wind,NT,Gust reported in the 1500 synoptic observation from Centre Island. McArthur River recorded a 32 kt gust at 1448 CST from 060.,1992,FALSE,32 kt
1115,80046,Wind,NT,"Gusty storms in the western Alice Springs Region, giles reported 44 kt gust at the same time as Yulara, Alice Springs had up to 40 kt gusts.",1992,FALSE,44 kt
1116,80060,Wind,NT,Wind gusts estimated 50 - 60 kts.,1993,FALSE,60 kts
1117,81069,Wind,NT,Gust measured by a boat morred in Fanny Bay. Airport recorded 23kts at 1935.,1988,FALSE,23kts
1118,81070,Wind,NT,"Trees blown over, estimated gusts to 45kts in Karama.",1988,FALSE,45kts
1119,81071,Wind,NT,Harbour reported 35kts at 1250Z,1988,FALSE,35kts
1120,81074,Wind,NT,Wind gusts estimated up to 50kts with varying directions. Extensive tree damage in the area.,1989,FALSE,50kts
1121,81080,Wind,NT,Doppler radar indicated 40kt gusts associated with the gust front.,1989,FALSE,40kt
1122,81087,Wind,NT,Airport recorded 40kt gust at 0700Z.,1990,FALSE,40kt
1123,81090,Wind,NT,"55kt, 110 1420Z recorded at the Harbour.",1990,FALSE,55kt
1124,81091,Wind,NT,"33kts  110 1020Z at the Harbour. Report of an estimated 50kt gust from Humpty Doo area, 41kts recorded at Navy Tx.",1990,FALSE,33kts
1125,81092,Wind,NT,Dapler radar velocities gave winds at 48 - 56 kts. A shed was unroofed at Humpty Doo.,1990,FALSE,56 kts
1126,81094,Wind,NT,26kts at the Harbour and 34kts at Gunn Pt.,1990,FALSE,26kts
1127,81095,Wind,NT,"Ship in Darwin approaches recorded 50kt gust.Darwin Harbour recorded 41kts, Gunn Pt recorded 45kts.",1990,FALSE,50kt
1128,81096,Wind,NT,Airport recorded 38kts at 13:58 and the Harbour recorded 39kts at 13:50,1990,FALSE,38kts
1129,81097,Wind,NT,"74kt gust recorded by an AWS belonging to the Office of the Supervising Scientist. Extensive tree damage, some structural and vehicle damage.",1990,FALSE,74kt
1130,81099,Wind,NT,39kts 1030Z recorded at the Harbour and 35kts from 160 at 1030Z at the Airport.,1990,FALSE,39kts
1131,81100,Wind,NT,The Airport recorded 45kts at 1240Z,1990,FALSE,45kts
1132,81108,Wind,NT,Darwin Airport and The Harbour recorded 43kts from 210. Gunn Pt gust at 0329Z.,1992,FALSE,43kts
1133,81109,Wind,NT,"Estimated 50kts at the Harbour, by Bureau personel. Harbour recorded 38kts, Believed to be under reading.",1992,FALSE,50kts
1134,81113,Wind,NT,The Harbour recorded 38kts.,1993,FALSE,38kts
1135,81114,Wind,NT,Darwin Airport recorded 38kts. Several thousand dollars damage at Crab Claw Island due to the winds.,1993,FALSE,38kts
1136,81118,Wind,NT,"52kts at Koolpinya and 48kts at Charles Pt, Darwin Airport recorded 40kts.",1994,FALSE,52kts
1137,81120,Wind,NT,"Ship moored at quarantine buoy recorded 55kt gust, the Airport recorded 43kt gust from 110 degrees at 1440Z.",1994,FALSE,55kt
1138,81121,Wind,NT,The Airport recorded 42kts at 0220Z,1995,FALSE,42kts
1139,81133,Wind,NT,"30 kt gust at Darwin Airport, no recording in Palmerston",1996,FALSE,30 kt
1140,81137,Wind,NT,"Gust of 35 kts at Darwin Airport. Trees uprooted in Darwin and Palmerston, powerlines clashing together and arcing.",1996,FALSE,35 kts
1141,81138,Wind,NT,"2nd of 2 microbursts, 1st recorded 39 kts.",1996,FALSE,39 kts
1142,81139,Wind,NT,2 gusts recorded 52 (0832) & 56 kts (1008),1996,FALSE,56 kts
1143,81151,Wind,NT,"Toilet block destroyed (one occupant), some large trees blown over. 53 kts gusts estimated at Curtin Springs by an RAF pilot visitor, 50 kts measured at Yulara AWS.",1997,FALSE,53 kts
1144,81153,Wind,NT,"several tree damage swaths, Finniss River AWS recorded 43 kt gust at 0530z.",1997,FALSE,43 kt
1145,81156,Wind,NT,"48 kt gusts recorded at Gunn Pt, Woolner, and Strangways, other gusts from 33 to 46 in the mesonet area. Very gusty storms during the night. Some tree damage in Darwin.",1997,FALSE,48 kt
1146,81242,Wind,NT,"Gary Higgins wrote: Had a very blowy storm, reported 40 knots at 1500 obs, but said gusts after the obs were much stronger.  The winds lifted 40X20 metre hayshed and dropped it upside down some distance away.  Blew a 4m boat on a trailer through a fence. Blew a large branch onto a new car.  Smashed a window in their house.  Lots of branches down and rubbish all over the place.",2001,FALSE,40 knot
1147,81243,Wind,NT,"Report from Pat Alexander: It was very still before roaring winds from southwest, estimated force 11 (60 kt). Swirling clouds, horizontal rain and lightning (no thunder) were reported, no hail. Damage included roofing iron curled back, windows blown out, fence blown down (corrugated iron with steel posts), large trees snapped and uprooted, big branches down and rubbish bins blown about.",2001,FALSE,60 kt
1148,81244,Wind,NT,"Report of winds estimated to 60 knots around 0430Z from ?Steve? on Park and Wildlife field survey at Chambers Pillar, Maryvale Station. He said the wind shook the car, it was difficult to stand and a tent would have been blown away.",2001,FALSE,60 knot
1149,81252,Wind,NT,"From Damage Report: Geriatric Park, near Finniss River (12.81S 130.46E, 20 km from Dundee Lodge): reported a thunderstorm at 1700 CST with wind gusts estimated at 120-140 km/h, and 5-13 mm diameter soft hail. 10 m trees were uprooted and an aluminium shed blown over; some evidence of shearing/twisting damage.",2001,FALSE,140 km/h
1150,81253,Wind,NT,"USS Essex (Darwin Harbour): 55 knots seen on instrument at around 1000Z. Estimated gusts to 100 km/h at Crab Claw Island Resort on Bynoe Harbour, 1800-2000 CST.",2001,FALSE,55 knot
1151,81256,Wind,NT,An early evening squall line produced wind gusts of 69 kt (128 km/h) at Noonamah AWS and 70 kt (130 km/h) at a yacht in Cullen Bay Marina. Trees were felled and minor damage to roofs was reported around the Noonamah roadhouse. Minor damage to vegetation and buildings also occurred in the Darwin city and wharf area (a man was injured when a partly constructed wall collapsed onto an adjacent building; and roofing iron and awnings were torn off elsewhere in the Darwin city area). A stack of shipping containers was toppled into Darwin Harbour at Perkins Wharf and an empty water tank was blown across the Stuart Highway in Darwin city.,2001,FALSE,69 kt
1152,81264,Wind,NT,"From report: Strong winds were experienced at Yulara where it was reported that over 90% of the trees in the area were blown over, as well as widespread property damage. 47 kts recorded at Yulara AWS.",2001,FALSE,47 kts
1153,81268,Wind,NT,"From Report: Power lines were brought down in Darwin city, a brick wall in poor condition was damaged in Nightcliff and there was minor tree damage around the city. 46 knots at 1:00 am at Darwin Airport.",2002,FALSE,46 knot
1154,81274,Wind,NT,Wind gust estimated at 100km/h. Max gust at Yulara AWS was 43kts.,2002,FALSE,100km/h
1155,81276,Wind,NT,A 50kt gust was recorded from a hand-held anemometer at Humpty Doo. Several reports of damage around darwin.,2002,FALSE,50kt
1156,81297,Wind,NT,"Afternoon microburst produced winds estimated at 120 km/h in a localised area in Alice Springs, uprooting a tree onto two cars.",2003,FALSE,120 km/h
1157,81310,Wind,NT,"Long-lived squall lines with flash flooding and severe wind gusts. Kulgera - wind gust of 74 kn (137 km/h). Petrol station unroofed, trees felled and power failures at Kulgera. Umbearra station - shed destroyed by violent winds.",2004,TRUE,137 km/h
1158,81314,Wind,NT,Winds estimated to 150km/h,2004,FALSE,150km/h
1159,81319,Wind,NT,53 knot (98 km/h) gust at Lee Point. 51 knot (94 km/h) gust at Charles Point.,2004,FALSE,53 knot
1160,81320,Wind,NT,"61 knot (113 km/h) gust at Alice Springs airport, with a grounded plane blown 75m across the runway and into a fence. Several trees felled.",2004,FALSE,61 knot
1161,81331,Wind,NT,"57 knot (106 km/h) gust at Lee Point. Dozens of trees damaged across Darwin. Wall of a half constructed house knocked down. Power cut to 60,000 homes across Darwin, Palmerston and Katherine after lightning hit the Channel Island power station.",2004,FALSE,57 knot
1162,81332,Wind,NT,56 knot (104 km/h) gust at Elcho Island and 48 knot (89 km/h) gust at McCluer Island in monsoon squalls.,2004,FALSE,56 knot
1163,81337,Wind,NT,"Extensive tree damage at Cooinda and in the Katherine region. 1.3cm hail 15km east of Katherine. 55 knot (102 km/h) gust at Central Arnhem Plateau AWS. Tree and roof damage at Pine Creek. Tree damage in the Darwin rural area at Humpty Doo, McMinns Lagoon and Girraween Lagoon from the same long-lived squall line.",2005,FALSE,55 knot
1164,81339,Wind,NT,"59 knot (109 km/h) gust. A couple of large trees were felled at Gorrie Station, about 100 kilometres northwest of Daly Waters.",2005,FALSE,59 knot
1165,81340,Wind,NT,"A large steel tank (15m high, 13m diameter) under construction at East Arm Wharf partially collapsed due to gusts from a short-lived squall line. 50 knot gust reported at Fort Hill Wharf.",2005,FALSE,50 knot
1166,81341,Wind,NT,49 knot (91 km/h) gust at Territory Grape Farm (central Alice Springs District) from storm cell embedded in a cloud band.,2005,FALSE,49 knot
1167,81349,Wind,NT,Storm from the northeast produced a 68kt gust on the Dines Anemometer. Significant damage to trees near the Aviation museum.,2005,FALSE,68kt
1168,81353,Wind,NT,52kts recorded at Darwin Airport and Lee Point AWS.,2005,FALSE,52kts
1169,81368,Wind,NT,50kt wind gust estimated by Yulara control tower. 39kt gust recorded at nearby AWS.,2006,FALSE,50kt
1170,81369,Wind,NT,Severe TS observed on radar near Humpty Doo. Maximum gust recorded was 47kts at Middle Point AWS.,2006,FALSE,47kts
1171,81376,Wind,NT,Squall line moving from east - STS warnings issued 19:21-21.20CST. 40kts at Darwin Airport. Radar evidence of 27m/s winds in rear inflow jet. Power failures and gusty winds in Palmerston.,2006,FALSE,40kts
